id,eui,name,connected_at,disconnected_at,is_connected,last_connected,downtime_duration,last_uplink_received_at,last_downlink_received_at,last_status_received_at
eui-00001c497bffb3c3,00001C497BFFB3BF,IDU00292-BPI Vito Cruz Taft Ave-PWX,2022-09-22 22:46:57,,True,2022-09-29 17:47:11,0.0,2022-09-29 17:47:11,2022-09-29 17:46:54,2022-09-29 17:47:08
eui-00001c497bffb3c6,00001C497BFFB3C1,IDU00283-Concentrix-ALABANG 2-6F UPS Room,2022-09-22 22:46:59,,True,2022-09-29 17:47:07,0.0,2022-09-29 17:45:56,2022-09-29 13:42:05,2022-09-29 17:47:07
eui-00001c497bffb3c9,00001C497BFFB3C3,IDU00018-KFC Matalino,,,False,,0.0,,,
eui-00001c497bffb3cc,00001C497BFFB3C6,IDU00247-ThingPh-Robinsons Galleria-PWX,2022-09-22 22:46:57,,True,2022-09-29 17:47:18,0.0,2022-09-29 17:46:51,2022-09-29 17:37:44,2022-09-29 17:47:18
eui-00001c497bffb3ce,00001C497BFFB3C9,IDU00174-Office-PWX,2022-09-22 22:46:56,,True,2022-09-29 17:47:21,0.0,2022-09-29 17:47:21,2022-09-29 17:46:56,2022-09-29 17:47:05
eui-00001c497bffb3cf,00001C497BFFB3CC,IDU00267-RMC 12F-PWX,2022-09-22 22:46:56,,True,2022-09-29 17:47:31,0.0,2022-09-29 17:47:31,2022-09-29 17:37:59,2022-09-29 17:47:12
eui-00001c497bffb3d3,00001C497BFFB3CE,IDU00023-Pasig-KDCI 1-PWX,2022-09-24 12:23:04,,True,2022-09-29 17:46:53,0.0,2022-09-29 17:46:46,2022-09-29 16:28:11,2022-09-29 17:46:53
eui-00001c497bffb3d4,00001C497BFFB3CF,IDU00195-Concentrix-ALABANG 3-11F HUB ROOM,2022-09-29 08:20:45,,True,2022-09-29 17:46:34,0.0,2022-09-29 17:45:56,,2022-09-29 17:46:34
eui-00001c497bffb3d5,00001C497BFFB3D3,IDU00256-CLIXLOGIC-PWX,2022-09-22 22:46:56,,True,2022-09-29 17:46:47,0.0,2022-09-29 17:45:41,2022-09-29 16:49:03,2022-09-29 17:46:47
eui-00001c497bffb3d7,00001C497BFFB3D4,IDU00244-ThingsPh,,,False,,0.0,,,
eui-00001c497bffb3d9,00001C497BFFB3D5,IDU00215-SH SAN AGUSTIN SFO PMPNGA COSS-PWX,2022-09-26 00:13:51,,True,2022-09-29 17:47:19,0.0,2022-09-29 17:47:15,2022-09-29 17:47:13,2022-09-29 17:47:19
eui-00001c497bffb3da,00001C497BFFB3D7,IDU00189-BPI Ermita Midland Plaza-PWX,2022-09-24 04:37:51,,True,2022-09-29 17:47:06,0.0,2022-09-29 17:47:06,2022-09-29 17:46:45,2022-09-29 17:47:02
eui-00001c497bffb3db,00001C497BFFB3D9,IDU00272-LG Petro,,,False,,0.0,,,
eui-00001c497bffb3e0,00001C497BFFB3DA,IDU00269-Jennys Ave Indoor-PWX,2022-09-24 05:48:57,,True,2022-09-29 17:47:26,0.0,2022-09-29 17:47:26,2022-09-29 17:33:30,2022-09-29 17:47:21
eui-00001c497bffb3e1,00001C497BFFB3DB,IDU00038-ThingsPh-PWX,,,False,,0.0,,,
eui-00001c497bffb3e2,00001C497BFFB3E0,IDU00251-BPI Dewey-PWX,2022-09-28 16:17:15,,True,2022-09-29 17:47:32,0.0,2022-09-29 17:47:32,2022-09-29 17:47:32,2022-09-29 17:47:30
eui-00001c497bffb3e3,00001C497BFFB3E1,IDU00204-CLIXLOGIC- PWX,2022-09-22 22:47:01,,True,2022-09-29 17:47:19,0.0,2022-09-29 17:47:19,2022-09-29 17:46:45,2022-09-29 17:47:03
eui-00001c497bffb3e4,00001C497BFFB3E2,IDU00193-W Highstreet 2F Womenâ€™s CR-PWX,,,False,,0.0,,,
eui-00001c497bffb3e8,00001C497BFFB3E3,IDU00171-BPI Monumento Circle-PWX,2022-09-23 16:35:24,,True,2022-09-29 17:47:18,0.0,2022-09-29 17:47:15,2022-09-29 17:47:04,2022-09-29 17:47:18
eui-00001c497bffb3ec,00001C497BFFB3E4,IDU00183-Taguig-W High Street Ground floor-PWX,2022-09-22 22:47:04,,True,2022-09-29 17:47:38,0.0,2022-09-29 17:42:44,2022-09-29 15:56:54,2022-09-29 17:47:38
eui-00001c497bffb3ee,[],IDU00130-ULPI-Shipping Area-LAN,2022-09-19 07:48:43,,True,2022-09-29 17:47:46,0.0,2022-09-29 17:47:46,2022-09-29 17:47:11,2022-09-29 17:47:25
eui-00001c497bffb3f1,00001C497BFFB3E8,IDU00231-SH LACSON SANTA CLARA COSS-PWX,2022-09-27 19:14:36,,True,2022-09-29 17:47:40,0.0,2022-09-29 17:47:40,2022-09-29 17:47:40,2022-09-29 17:47:29
eui-00001c497bffb3f2,00001C497BFFB3EC,IDU00136-Office,,,False,,0.0,,,
eui-00001c497bffb3f4,00001C497BFFB3EE,IDU00226-SH AIRPORT RD XAVIER EST COSS-PWX,2022-09-27 06:47:49,,True,2022-09-29 17:47:30,0.0,2022-09-29 17:47:26,2022-09-29 17:00:30,2022-09-29 17:47:30
eui-00001c497bffb3f5,00001C497BFFB3F1,IDU00265-W Highstreet Mezzanine-PWX,2022-09-22 22:46:58,,True,2022-09-29 17:47:00,0.0,2022-09-29 17:42:44,2022-09-29 07:00:21,2022-09-29 17:47:00
eui-00001c497bffb3f6,00001C497BFFB3F2,IDU00162-Concentrix-J CENTER-2F UPS ROOM,2022-09-25 16:12:57,,True,2022-09-29 17:47:22,0.0,2022-09-29 17:35:00,2022-09-29 15:19:16,2022-09-29 17:47:22
eui-00001c497bffb3f7,00001C497BFFB3F4,IDU00059-M1 Tower 2-PWX,,,False,,0.0,,,
eui-00001c497bffb3fb,00001C497BFFB3F5,IDU00268-RMC 6F-PWX,2022-09-22 22:46:57,,True,2022-09-29 17:47:32,0.0,2022-09-29 17:47:32,2022-09-29 17:44:23,2022-09-29 17:47:18
eui-00001c497bffb3fc,00001C497BFFB3F6,IDU00180-Concentrix-NUVALI-3F Server Room,2022-09-22 22:46:58,,True,2022-09-29 17:47:05,0.0,2022-09-29 17:43:48,2022-09-29 17:26:08,2022-09-29 17:47:05
eui-00001c497bffb401,00001C497BFFB3F7,IDU00206-Meralco BSC 2F-PWX,,,False,,0.0,,,
eui-00001c497bffb402,00001C497BFFB3FB,IDU00300-Concentrix-J CENTER-4F UPS ROOM,2022-09-29 11:42:14,,True,2022-09-29 17:47:48,0.0,2022-09-29 17:45:17,2022-09-29 17:45:18,2022-09-29 17:47:48
eui-00001c497bffb403,00001C497BFFB3FC,IDU00277-RMC 9F-PWX,2022-09-22 22:46:57,,True,2022-09-29 17:47:26,0.0,2022-09-29 17:47:26,2022-09-29 17:47:25,2022-09-29 17:47:21
eui-00001c497bffb404,00001C497BFFB401,IDU060-Quezon City- UP Diliman-PWX,,,False,,0.0,,,
eui-00001c497bffb405,00001C497BFFB402,IDU00258-Cebu-Teradyne 2F-PWX,2022-09-25 13:09:03,,True,2022-09-29 17:47:40,0.0,2022-09-29 17:47:40,2022-09-29 14:52:48,2022-09-29 17:47:32
eui-00001c497bffb406,00001C497BFFB403,IDU00203-PWX,,,False,,0.0,,,
eui-00001c497bffb407,00001C497BFFB404,IDU00178-BPI Kamuning-PWX,2022-09-29 06:39:49,,True,2022-09-29 17:47:33,0.0,2022-09-29 17:47:32,2022-09-29 17:47:32,2022-09-29 17:47:33
eui-00001c497bffb408,00001C497BFFB405,IDU00245-St. Ignatius Village-Fordham cor Harvard,2022-09-22 22:46:58,,True,2022-09-29 17:47:39,0.0,2022-09-29 17:47:32,2022-09-29 17:42:07,2022-09-29 17:47:39
eui-00001c497bffb40a,00001C497BFFB406,IDU00293-BPI Escolta-PWX,2022-09-22 22:46:46,,True,2022-09-29 17:47:15,0.0,2022-09-29 17:47:15,2022-09-29 17:46:42,2022-09-29 17:46:56
eui-00001c497bffb40b,00001C497BFFB407,IDU00238-Meralco BSC Basement-PWX,,,False,,0.0,,,
eui-00001c497bffb40d,00001C497BFFB408,IDU00294-BPI Tayuman-PWX,2022-09-24 16:27:33,,True,2022-09-29 17:47:33,0.0,2022-09-29 17:47:33,2022-09-29 17:44:16,2022-09-29 17:47:08
eui-000080029c012a56,00001C497BFFB40A,IDU00185-Concentrix-UPA-G-3F Network Room 2,,,False,,0.0,,,
eui-000080029c012a58,00001C497BFFB40B,IDU00187-Concentrix-UPA-G-2F Network Room 2-1,,,False,,0.0,,,
eui-000080029c012a59,00001C497BFFB40D,IDU00221-BSU-OJT-Daniela-PWX,,,False,,0.0,,,
eui-000080029c012a5b,000080029C012A56,IDU00035- SH ETON STA ROSA LAGUNA COSS. Rosa,2022-09-29 07:27:56,,True,2022-09-29 17:47:44,0.0,2022-09-29 17:47:44,2022-09-29 07:55:22,2022-09-29 17:47:19
eui-000080029c012a5c,000080029C012A58,IDU00165-San Antonio Brgy Hall Pasig-PWX,2022-09-26 17:42:51,,True,2022-09-29 17:47:02,0.0,2022-09-29 06:35:29,,2022-09-29 17:47:02
eui-000080029c012a5d,000080029C012A59,IDU00210-BPI BF Homes Presidents Ave-PWX,2022-09-29 03:26:39,,True,2022-09-29 17:47:33,0.0,2022-09-29 17:47:33,2022-09-29 17:14:34,2022-09-29 17:47:27
eui-000080029c012a60,000080029C012A5B,IDU00052-Royal Cargo Dasma,2022-09-28 01:23:07,,True,2022-09-29 17:47:48,0.0,,,2022-09-29 17:47:48
eui-000080029c012a61,000080029C012A5C,IDU00188-SH SINDALAN SFO PAMPANGA COSS-PWX,2022-09-26 08:52:33,,True,2022-09-29 17:47:41,0.0,2022-09-29 17:47:41,2022-09-29 17:47:40,2022-09-29 17:47:36
eui-000080029c012a63,000080029C012A5D,IDU00179-BPI Visayas Avenue-PWX,2022-09-24 21:32:03,,True,2022-09-29 17:47:36,0.0,2022-09-29 17:47:35,2022-09-29 17:13:15,2022-09-29 17:47:36
eui-000080029c012a64,000080029C012A60,IDU00253-Davao-Varacco Farm-Loreto-PWX,,,False,,0.0,,,
eui-000080029c012a67,000080029C012A61,IDU00146-Pwx,,,False,,0.0,,,
eui-000080029c012a69,000080029C012A63,IDU00273-Fast Cargo Cebu LAN-PWX,,,False,,0.0,,,
eui-000080029c012a6a,000080029C012A64,IDU00286-Cebu-Teradyne 2F-PWX,2022-09-24 04:52:03,,True,2022-09-29 17:47:39,0.0,2022-09-29 17:47:39,2022-09-29 16:41:27,2022-09-29 17:47:22
eui-000080029c012a6b,000080029C012A67,IDU00199-Concentrix-UPA-G-4F Network Room 2,2022-09-22 22:47:02,,True,2022-09-29 17:47:19,0.0,2022-09-29 17:46:59,2022-09-28 19:11:55,2022-09-29 17:47:19
eui-000080029c012a6f,000080029C012A69,IDU00010-Magellan Solutions 4,,,False,,0.0,,,
eui-000080029c012a75,000080029C012A6A,IDU00252-Cebu-Teradyne GF-PWX,2022-09-25 16:40:45,,True,2022-09-29 17:47:23,0.0,2022-09-29 17:47:23,,2022-09-29 17:47:23
eui-000080029c012a78,000080029C012A6B,IDU00249-IDU00249-NCS Singtel 2-PWX,,,False,,0.0,,,
eui-000080029c012a7a,000080029C012A6F,IDU00280-First Gen Batangas-PWX,2022-09-25 07:42:19,,True,2022-09-29 17:47:45,0.0,,,2022-09-29 17:47:45
eui-000080029c012a7b,000080029C012A75,IDU00218-M3GG+WM Quezon City-Clix Office,,,False,,0.0,,,
eui-000080029c012a80,000080029C012A78,IDU00246-Meralco Lopez Bldg. 9F-PWX,2022-09-22 22:46:57,,True,2022-09-29 17:47:15,0.0,2022-09-29 17:47:15,2022-09-29 17:46:31,2022-09-29 17:47:07
eui-000080029c012a82,000080029C012A7A,IDU00056-WIT 1-PWX,2022-09-13 11:12:35,,True,2022-09-29 17:47:22,0.0,2022-09-29 17:47:16,2022-09-29 17:26:25,2022-09-29 17:47:22
eui-000080029c012a83,000080029C012A7B,IDU00006-Pearl Place Condominium-PWX,,2022-09-29 14:12:28,False,2022-09-29 14:07:57,270.769336,2022-09-29 14:06:07,2022-09-29 10:34:55,2022-09-29 14:07:57
eui-000080029c012a84,000080029C012A80,IDU00181-W Highstreet Roof deck-PWX,2022-09-26 01:50:30,,True,2022-09-29 17:47:46,0.0,2022-09-29 17:46:50,2022-09-29 14:53:02,2022-09-29 17:47:46
eui-000080029c07acdb,000080029C012A82,IDU00316-First Gen-Tower Post 12-PWX,2022-09-22 22:46:57,,True,2022-09-29 17:47:22,0.0,2022-09-29 17:47:22,2022-09-29 17:47:22,2022-09-29 17:47:17
eui-000080029c07ace0,000080029C012A83,IDU00394-BPI QC West Triangle-PWX,2022-09-22 22:47:03,,True,2022-09-29 17:47:42,0.0,2022-09-29 17:47:34,2022-09-29 17:44:10,2022-09-29 17:47:42
eui-000080029c07ace2,000080029C012A84,IDU00319-Davao-Varacco Farm-PWX,,,False,,0.0,,,
eui-000080029c07ace7,000080029C07ACDB,IDU00407-BPI Angeles Sto. Rosario-PWX,2022-09-26 08:52:04,,True,2022-09-29 17:47:31,0.0,2022-09-29 17:47:17,2022-09-29 17:47:18,2022-09-29 17:47:31
eui-000080029c07acf0,000080029C07ACE0,IDU00446-Meralco BDO Ortigas-PWX,2022-09-23 05:10:35,,True,2022-09-29 17:47:19,0.0,2022-09-29 17:47:19,2022-09-29 17:42:11,2022-09-29 17:47:19
eui-000080029c07acf4,000080029C07ACE2,IDU00402-Fast Logistics Warehouse Area-PWX,2022-09-22 22:46:56,,True,2022-09-29 17:47:47,0.0,2022-09-29 17:46:01,2022-09-29 08:42:57,2022-09-29 17:47:47
eui-000080029c07acf7,000080029C07ACE7,IDU00347-BPI Alabang Madrigal Park,2022-09-22 22:46:46,,True,2022-09-29 17:47:50,0.0,2022-09-29 17:47:50,2022-09-29 17:31:49,2022-09-29 17:47:40
eui-000080029c07acf8,000080029C07ACF0,IDU00345-BPI San Pedro,,,False,,0.0,,,
eui-000080029c07ad01,[],IDU00386-Radius 3-PWX,2022-09-22 22:47:06,,True,2022-09-29 17:47:36,0.0,2022-09-29 17:44:51,2022-09-29 15:50:55,2022-09-29 17:47:36
eui-000080029c07ad05,000080029C07ACF4,IDU00344-Makati City Hall-PWX,,,False,,0.0,,,
eui-000080029c07ad07,000080029C07ACF7,IDU00426- 10 st. Gilmore Q.C.PWX,2022-09-28 01:46:15,,True,2022-09-29 17:47:48,0.0,2022-09-29 17:35:27,2022-09-29 10:35:27,2022-09-29 17:47:48
eui-000080029c07ad0b,000080029C07ACF8,IDU00340-SH EDSA HERITAGE COSS-PWX,2022-09-22 22:46:56,,True,2022-09-29 17:47:50,0.0,2022-09-29 17:33:51,2022-09-29 17:33:51,2022-09-29 17:47:50
eui-000080029c07ad17,000080029C07AD01,IDU00433-Meralco Lopez Bldg. 3F-PWX,2022-09-22 22:47:04,,True,2022-09-29 17:47:23,0.0,2022-09-29 17:47:15,2022-09-29 07:58:04,2022-09-29 17:47:23
eui-000080029c07ad18,000080029C07AD05,IDU00470-PWX,,,False,,0.0,,,
eui-000080029c07ad19,000080029C07AD07,IDU00460-Marco Polo Event-PWX,2022-09-29 08:50:18,,True,2022-09-29 17:47:48,0.0,2022-09-29 17:47:48,2022-09-29 17:46:39,2022-09-29 17:47:21
eui-000080029c07ad1c,000080029C07AD0B,IDU00395-QC High Rise Bldg 1-PWX,,,False,,0.0,,,
eui-000080029c07ad1f,000080029C07AD17,IDU00445-Meralco Lopez Building-GF East Wing-PWX,,,False,,0.0,,,
eui-000080029c07ad21,000080029C07AD18,IDU00453-Concentrix-ILOILO-3F PRODUCTION ROOM,2022-09-25 13:31:56,,True,2022-09-29 17:47:31,0.0,2022-09-29 17:34:35,2022-09-29 16:48:24,2022-09-29 17:47:31
eui-000080029c07ad26,000080029C07AD19,IDU00455-Villa Rax Resort,2022-09-29 04:52:47,,True,2022-09-29 17:47:35,0.0,2022-09-29 17:47:34,2022-09-29 17:29:53,2022-09-29 17:47:35
eui-000080029c07ad29,000080029C07AD1C,IDU00376-Concentrix-UPA-M-GF Hub Room,2022-09-22 22:46:57,,True,2022-09-29 17:47:21,0.0,2022-09-29 17:43:40,2022-09-29 12:37:22,2022-09-29 17:47:21
eui-000080029c07ad37,000080029C07AD1F,IDU00406-Tivoli Residences W 9F-PWX,2022-09-23 12:09:43,,True,2022-09-29 17:47:58,0.0,2022-09-29 17:47:27,2022-09-29 17:00:59,2022-09-29 17:47:58
eui-000080029c07ad38,000080029C07AD21,IDU00405-Camp Aguinaldo Sr. High School-PWX,2022-09-24 14:24:50,,True,2022-09-29 17:47:40,0.0,2022-09-29 17:47:16,2022-09-29 16:23:56,2022-09-29 17:47:40
eui-000080029c07ad47,000080029C07AD26,IDU00431-BPI Cainta Junction-PWX,2022-09-29 06:46:04,,True,2022-09-29 17:47:41,0.0,2022-09-29 17:47:41,2022-09-29 17:46:30,2022-09-29 17:47:18
eui-000080029c07ad4a,000080029C07AD29,IDU00408-BPI Sucat Road BF Homes-PWX,2022-09-24 11:52:35,,True,2022-09-29 17:47:36,0.0,2022-09-29 17:47:36,2022-09-29 17:46:53,2022-09-29 17:47:29
eui-000080029c07ad4e,000080029C07AD37,IDU00374-SH BANILAD MARIA LUISA COSS-PWX,2022-09-25 13:33:57,,True,2022-09-29 17:47:56,0.0,2022-09-29 17:47:56,2022-09-29 17:47:17,2022-09-29 17:47:37
eui-000080029c07ad54,000080029C07AD38,IDU00403-SH C5 HERITAGE TAGUIG COSS-PWX,2022-09-24 09:47:57,,True,2022-09-29 17:48:00,0.0,2022-09-29 17:48:00,2022-09-29 17:22:36,2022-09-29 17:47:34
eui-000080029c07ad58,000080029C07AD47,IDU00373-Concentrix-UPA-D-4F HUB ROOM,2022-09-22 22:46:59,,True,2022-09-29 17:47:21,0.0,2022-09-29 17:46:24,2022-09-29 17:32:54,2022-09-29 17:47:21
eui-000080029c07ad5e,000080029C07AD4A,IDU00404-DIosdado Macapagal Elementary School-PWX,2022-09-23 04:59:20,,True,2022-09-29 17:47:46,0.0,2022-09-25 02:57:49,2022-09-25 02:57:51,2022-09-29 17:47:46
eui-000080029c07ad60,000080029C07AD4E,IDU00432-BPI BF Paranaque-PWX,2022-09-29 03:04:09,,True,2022-09-29 17:48:01,0.0,2022-09-29 17:47:55,2022-09-29 17:47:55,2022-09-29 17:48:01
eui-000080029c07ad62,000080029C07AD54,IDU00375-Concentrix-UPA-G-4F Network Room 1,2022-09-22 22:47:05,,True,2022-09-29 17:47:50,0.0,2022-09-29 17:46:59,,2022-09-29 17:47:50
eui-000080029c07ad63,000080029C07AD58,IDU00372-BPI Pasig Mabini-PWX,2022-09-22 22:47:01,,True,2022-09-29 17:47:31,0.0,2022-09-29 17:47:28,2022-09-29 17:47:28,2022-09-29 17:47:31
eui-000080029c07ad67,000080029C07AD5E,IDU00322-PWX,,,False,,0.0,,,
eui-000080029c07ad6e,000080029C07AD60,IDU00458-Magnifi Malaysia,2022-09-27 23:58:05,,True,2022-09-29 17:48:00,0.0,2022-09-29 17:48:00,2022-09-29 17:39:37,2022-09-29 17:47:57
eui-000080029c07ad70,000080029C07AD62,IDU00308-BPI Sucat-PWX,2022-09-22 22:46:58,,True,2022-09-29 17:47:58,0.0,2022-09-29 17:47:57,2022-09-29 17:47:58,2022-09-29 17:47:43
eui-000080029c07ad74,000080029C07AD63,IDU00362-Taguig-W Highstreet 2nd floor Men-PWX,2022-09-22 22:46:58,,True,2022-09-29 17:47:34,0.0,2022-09-29 17:42:44,2022-09-29 17:42:13,2022-09-29 17:47:34
eui-000080029c07ad75,000080029C07AD67,IDU00363-Meralco Lopez Bldg. 6F-PWX,2022-09-22 22:46:57,,True,2022-09-29 17:47:27,0.0,2022-09-29 17:47:15,2022-09-29 17:38:00,2022-09-29 17:47:27
eui-000080029c07ad7b,000080029C07AD6E,IDU00341-7eleven Columbia,,,False,,0.0,,,
eui-000080029c07ad7c,000080029C07AD70,IDU00434-PWX,,,False,,0.0,,,
eui-000080029c07ad7e,000080029C07AD74,IDU00465-Ian Demo Gateway-1,,2022-09-28 14:42:28,False,2022-09-28 14:39:13,194.704804,2022-09-28 14:39:13,2022-09-28 14:37:21,2022-09-28 14:39:03
eui-000080029c07ad81,000080029C07AD75,IDU00312-First Gen-San Gabriel Post-PWX,,,False,,0.0,,,
eui-000080029c07ad83,000080029C07AD7B,IDU00471-PWX,,,False,,0.0,,,
eui-000080029c07ad88,000080029C07AD7C,IDU00309-SH NLT1 NORTHBOUND BUL COSS-PWX,2022-09-26 19:51:59,,True,2022-09-29 17:47:38,0.0,2022-09-29 17:47:38,2022-09-29 17:45:59,2022-09-29 17:47:22
eui-000080029c07ad89,000080029C07AD7E,"IDU00366-BPI 67 P. Burgos, Poblacion, Batangas-PWX",2022-09-22 22:46:56,,True,2022-09-29 17:47:55,0.0,2022-09-29 17:47:51,2022-09-29 17:47:09,2022-09-29 17:47:55
eui-000080029c07ad9b,000080029C07AD81,IDU00166-Concentrix-MOA-8F UPS ROOM,2022-09-22 22:46:57,,True,2022-09-29 17:47:48,0.0,2022-09-29 17:41:27,2022-09-29 17:24:10,2022-09-29 17:47:48
eui-000080029c07ad9d,000080029C07AD83,IDU00384-Concentrix-UPA-G-3F Network Room 1,2022-09-22 22:47:02,,True,2022-09-29 17:47:41,0.0,2022-09-29 17:46:59,2022-09-28 19:21:37,2022-09-29 17:47:41
eui-000080029c07ada0,000080029C07AD88,IDU00350-PWX,,,False,,0.0,,,
eui-000080029c07ada9,000080029C07AD89,IDU00396-BPI Baliuag-PWX,2022-09-29 05:45:36,,True,2022-09-29 17:47:54,0.0,2022-09-29 17:47:54,2022-09-29 17:47:33,2022-09-29 17:47:54
eui-000080029c07adaa,000080029C07AD9B,IDU00170-BPI Malate Mabini-PWX,,,False,,0.0,,,
eui-000080029c07adab,000080029C07AD9D,IDU00390-BPI Sampaloc-PWX,,,False,,0.0,,,
eui-000080029c07adad,000080029C07ADA0,IDU00389-QC Regional Evacuation Center-PWX,2022-09-22 22:46:57,,True,2022-09-29 17:47:23,0.0,2022-09-29 17:47:22,2022-09-29 09:31:14,2022-09-29 17:47:23
eui-000080029c07adaf,000080029C07ADA9,IDU00430-Office-PWX,2022-09-22 22:47:04,,True,2022-09-29 17:47:40,0.0,,,2022-09-29 17:47:40
eui-000080029c07adb8,000080029C07ADAA,IDU00391-ULPI Fermentation Bay 5.2-PWX,2022-09-26 04:02:16,,True,2022-09-29 17:47:50,0.0,2022-09-29 17:47:50,2022-09-29 17:47:48,2022-09-29 17:47:32
eui-000080029c07adc0,000080029C07ADAB,IDU00444-Meralco Lopez Bldg-Command Center-PWX,2022-09-22 22:47:01,,True,2022-09-29 17:47:22,0.0,2022-09-29 17:46:54,2022-09-29 16:01:41,2022-09-29 17:47:22
eui-000080029c07adc8,000080029C07ADAD,IDU00454-SH BINAN SAN PEDRO HWAY LAG COSS,2022-09-22 22:47:02,,True,2022-09-29 17:47:38,0.0,2022-09-29 17:47:38,2022-09-29 17:47:34,2022-09-29 17:47:21
eui-000080029c07adcb,000080029C07ADAF,IDU00462-Magnifi-Malaysia-PWX,,,False,,0.0,,,
